
================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:44
Dataset:.......................................mushrooms
Data Size:......................................n=8124, p=112
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0095
Number of groups:..............................13

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
   163 3.161e-01 8.675e+00 | 2.629e-04    1 desired 9.151e-02    0 +1.412e-08 +2.975e-08   10     3 |    0   1.000e+00 2.629e-04 |
   164 3.161e-01 9.543e+00 | 3.224e-04    1 desired 9.151e-02    0 +9.570e-09 +4.355e-08   10     3 |    0   1.000e+00 3.224e-04 |
   165 3.161e-01 1.050e+01 | 4.507e-04    1 desired 9.151e-02    0 +1.429e-08 +8.249e-08   10     3 |    1   5.000e-01 2.254e-04 |
   166 3.161e-01 8.398e+00 | 1.994e-04    1 desired 9.151e-02    0 +5.909e-09 +1.727e-08   10     3 |    0   1.000e+00 1.994e-04 |
   167 3.161e-01 9.238e+00 | 2.286e-04    1 desired 9.151e-02    0 +3.308e-09 +2.210e-08   10     3 |    0   1.000e+00 2.286e-04 |
   168 3.161e-01 1.016e+01 | 2.906e-04    1 desired 9.151e-02    0 +4.204e-09 +3.468e-08   10     3 |    0   1.000e+00 2.906e-04 |
   169 3.161e-01 1.118e+01 | 4.334e-04    1 desired 9.151e-02    0 +9.531e-09 +7.459e-08   10     3 |    1   5.000e-01 2.167e-04 |
   170 3.161e-01 8.942e+00 | 1.975e-04    1 desired 9.151e-02    0 +5.565e-09 +1.666e-08   10     3 |    0   1.000e+00 1.975e-04 |
   171 3.161e-01 9.836e+00 | 2.457e-04    1 desired 9.151e-02    0 +4.677e-09 +2.504e-08   10     3 |    0   1.000e+00 2.457e-04 |
   172 3.161e-01 1.082e+01 | 3.570e-04    1 desired 9.151e-02    0 +8.056e-09 +5.119e-08   10     3 |    1   5.000e-01 1.785e-04 |
   173 3.161e-01 8.656e+00 | 1.588e-04    1 desired 9.151e-02    0 +3.940e-09 +1.086e-08   10     3 |    0   1.000e+00 1.588e-04 |
   174 3.161e-01 9.522e+00 | 1.897e-04    1 desired 9.151e-02    0 +2.615e-09 +1.508e-08   10     3 |    0   1.000e+00 1.897e-04 |
   175 3.161e-01 1.047e+01 | 2.559e-04    1 desired 9.151e-02    0 +3.944e-09 +2.662e-08   10     3 |    0   1.000e+00 2.559e-04 |
   176 3.161e-01 1.152e+01 | 4.139e-04    1 desired 9.151e-02    0 +9.977e-09 +6.725e-08   10     3 |    1   5.000e-01 2.069e-04 |
   177 3.161e-01 9.217e+00 | 1.796e-04    1 desired 9.151e-02    0 +6.352e-09 +1.366e-08   10     3 |    0   1.000e+00 1.796e-04 |
   178 3.161e-01 1.014e+01 | 2.445e-04    1 desired 9.151e-02    0 +6.285e-09 +2.457e-08   10     3 |    1   5.000e-01 1.223e-04 |
   179 3.161e-01 8.111e+00 | 1.056e-04    1 desired 9.151e-02    0 +2.005e-09 +4.885e-09   10     3 |    0   1.000e+00 1.056e-04 |
   180 3.161e-01 8.922e+00 | 1.174e-04    1 desired 9.151e-02    0 +8.674e-10 +5.886e-09   10     3 |    0   1.000e+00 1.174e-04 |
   181 3.161e-01 9.814e+00 | 1.404e-04    1 desired 9.151e-02    0 +9.501e-10 +8.179e-09   10     3 |    0   1.000e+00 1.404e-04 |
   182 3.161e-01 1.080e+01 | 1.927e-04    1 desired 9.151e-02    0 +1.686e-09 +1.493e-08   10     3 |    1   5.000e-01 9.636e-05 |
   183 3.161e-01 8.636e+00 | 9.525e-05    1 desired 9.151e-02    0 +8.839e-10 +3.911e-09   10     3 |    0   1.000e+00 9.525e-05 |
   184 3.161e-01 9.500e+00 | 1.097e-04    1 desired 9.151e-02    0 +5.693e-10 +5.050e-09   10     3 |    0   1.000e+00 1.097e-04 |
   185 3.161e-01 1.045e+01 | 1.404e-04    1 desired 9.151e-02    0 +8.829e-10 +8.017e-09   10     3 |    0   1.000e+00 1.404e-04 |
   186 3.161e-01 1.150e+01 | 2.154e-04    1 desired 9.151e-02    0 +2.274e-09 +1.822e-08   10     3 |    1   5.000e-01 1.077e-04 |
   187 3.161e-01 9.196e+00 | 1.007e-04    1 desired 9.151e-02    0 +1.479e-09 +4.296e-09   10     3 |    0   1.000e+00 1.007e-04 |
   188 3.161e-01 1.012e+01 | 1.307e-04    1 desired 9.151e-02    0 +1.442e-09 +7.028e-09   10     3 |    0   1.000e+00 1.307e-04 |
   189 3.161e-01 1.113e+01 | 1.996e-04    1 desired 9.151e-02    0 +2.884e-09 +1.585e-08   10     3 |    1   5.000e-01 9.982e-05 |
   190 3.161e-01 8.902e+00 | 8.640e-05    1 desired 9.151e-02    0 +1.508e-09 +3.191e-09   10     3 |    0   1.000e+00 8.640e-05 |
   191 3.161e-01 9.792e+00 | 1.091e-04    1 desired 9.151e-02    0 +1.229e-09 +4.947e-09   10     3 |    0   1.000e+00 1.091e-04 |
   192 3.161e-01 1.077e+01 | 1.606e-04    1 desired 9.151e-02    0 +1.992e-09 +1.038e-08   10     3 |    1   5.000e-01 8.030e-05 |
   193 3.161e-01 8.617e+00 | 6.827e-05    1 desired 9.151e-02    0 +9.083e-10 +2.010e-09   10     3 |    0   1.000e+00 6.827e-05 |
   194 3.161e-01 9.479e+00 | 8.222e-05    1 desired 9.151e-02    0 +5.895e-10 +2.837e-09   10     3 |    0   1.000e+00 8.222e-05 |
   195 3.161e-01 1.043e+01 | 1.120e-04    1 desired 9.151e-02    0 +8.512e-10 +5.109e-09   10     3 |    1   5.000e-01 5.602e-05 |
   196 3.161e-01 8.341e+00 | 5.191e-05    1 desired 9.151e-02    0 +3.404e-10 +1.172e-09   10     3 |    0   1.000e+00 5.191e-05 |
   197 3.161e-01 9.175e+00 | 5.848e-05    1 desired 9.151e-02    0 +1.822e-10 +1.449e-09   10     3 |    0   1.000e+00 5.848e-05 |
   198 3.161e-01 1.009e+01 | 7.203e-05    1 desired 9.151e-02    0 +2.245e-10 +2.135e-09   10     3 |    0   1.000e+00 7.203e-05 |
   199 3.161e-01 1.110e+01 | 1.032e-04    1 desired 9.151e-02    0 +4.948e-10 +4.239e-09   10     3 |    1   5.000e-01 5.160e-05 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   200 3.161e-01 8.882e+00 | 4.971e-05    1 desired 9.151e-02    0 +2.841e-10 +1.057e-09   10     3 |    0   1.000e+00 4.971e-05 |
   201 3.161e-01 9.770e+00 | 5.973e-05    1 desired 9.151e-02    0 +2.290e-10 +1.483e-09   10     3 |    0   1.000e+00 5.973e-05 |
   202 3.161e-01 1.075e+01 | 8.288e-05    1 desired 9.151e-02    0 +3.833e-10 +2.767e-09   10     3 |    1   5.000e-01 4.144e-05 |
   203 3.161e-01 8.597e+00 | 4.001e-05    1 desired 9.151e-02    0 +1.849e-10 +6.909e-10   10     3 |    0   1.000e+00 4.001e-05 |
   204 3.161e-01 9.457e+00 | 4.620e-05    1 desired 9.151e-02    0 +1.166e-10 +8.965e-10   10     3 |    0   1.000e+00 4.620e-05 |
   205 3.161e-01 1.040e+01 | 5.910e-05    1 desired 9.151e-02    0 +1.728e-10 +1.423e-09   10     3 |    0   1.000e+00 5.910e-05 |
   206 3.161e-01 1.144e+01 | 9.053e-05    1 desired 9.151e-02    0 +4.252e-10 +3.226e-09   10     3 |    1   5.000e-01 4.527e-05 |
   207 3.161e-01 9.155e+00 | 4.198e-05    1 desired 9.151e-02    0 +2.685e-10 +7.473e-10   10     3 |    0   1.000e+00 4.198e-05 |
   208 3.161e-01 1.007e+01 | 5.425e-05    1 desired 9.151e-02    0 +2.545e-10 +1.212e-09   10     3 |    0   1.000e+00 5.425e-05 |
   209 3.161e-01 1.108e+01 | 8.226e-05    1 desired 9.151e-02    0 +4.954e-10 +2.695e-09   10     3 |    1   5.000e-01 4.113e-05 |
   210 3.161e-01 8.862e+00 | 3.559e-05    1 desired 9.151e-02    0 +2.536e-10 +5.421e-10   10     3 |    0   1.000e+00 3.559e-05 |
   211 3.161e-01 9.748e+00 | 4.456e-05    1 desired 9.151e-02    0 +2.011e-10 +8.261e-10   10     3 |    0   1.000e+00 4.456e-05 |
   212 3.161e-01 1.072e+01 | 6.485e-05    1 desired 9.151e-02    0 +3.190e-10 +1.695e-09   10     3 |    1   5.000e-01 3.242e-05 |
   213 3.161e-01 8.578e+00 | 2.791e-05    1 desired 9.151e-02    0 +1.431e-10 +3.363e-10   10     3 |    0   1.000e+00 2.791e-05 |
   214 3.161e-01 9.436e+00 | 3.324e-05    1 desired 9.151e-02    0 +9.008e-11 +4.644e-10   10     3 |    0   1.000e+00 3.324e-05 |
   215 3.161e-01 1.038e+01 | 4.456e-05    1 desired 9.151e-02    0 +1.280e-10 +8.093e-10   10     3 |    0   1.000e+00 4.456e-05 |
   216 3.161e-01 1.142e+01 | 7.130e-05    1 desired 9.151e-02    0 +3.045e-10 +2.002e-09   10     3 |    1   5.000e-01 3.565e-05 |
   217 3.161e-01 9.134e+00 | 3.061e-05    1 desired 9.151e-02    0 +1.869e-10 +3.977e-10   10     3 |    0   1.000e+00 3.061e-05 |
   218 3.161e-01 1.005e+01 | 4.105e-05    1 desired 9.151e-02    0 +1.750e-10 +6.942e-10   10     3 |    1   5.000e-01 2.052e-05 |
   219 3.161e-01 8.038e+00 | 1.806e-05    1 desired 9.151e-02    0 +5.353e-11 +1.431e-10   10     3 |    0   1.000e+00 1.806e-05 |
   220 3.161e-01 8.842e+00 | 1.987e-05    1 desired 9.151e-02    0 +2.162e-11 +1.691e-10   10     3 |    0   1.000e+00 1.987e-05 |
   221 3.161e-01 9.726e+00 | 2.328e-05    1 desired 9.151e-02    0 +2.294e-11 +2.256e-10   10     3 |    0   1.000e+00 2.328e-05 |
   222 3.161e-01 1.070e+01 | 3.094e-05    1 desired 9.151e-02    0 +3.898e-11 +3.862e-10   10     3 |    0   1.000e+00 3.094e-05 |
   223 3.161e-01 1.177e+01 | 4.980e-05    1 desired 9.151e-02    0 +1.231e-10 +9.656e-10   10     3 |    1   5.000e-01 2.490e-05 |
   224 3.161e-01 9.415e+00 | 2.301e-05    1 desired 9.151e-02    0 +8.539e-11 +2.227e-10   10     3 |    0   1.000e+00 2.301e-05 |
   225 3.161e-01 1.036e+01 | 3.160e-05    1 desired 9.151e-02    0 +9.826e-11 +4.074e-10   10     3 |    1   5.000e-01 1.580e-05 |
   226 3.161e-01 8.285e+00 | 1.414e-05    1 desired 9.151e-02    0 +3.448e-11 +8.708e-11   10     3 |    0   1.000e+00 1.414e-05 |
   227 3.161e-01 9.113e+00 | 1.589e-05    1 desired 9.151e-02    0 +1.786e-11 +1.072e-10   10     3 |    0   1.000e+00 1.589e-05 |
   228 3.161e-01 1.002e+01 | 1.962e-05    1 desired 9.151e-02    0 +2.045e-11 +1.588e-10   10     3 |    0   1.000e+00 1.962e-05 |
   229 3.161e-01 1.103e+01 | 2.803e-05    1 desired 9.151e-02    0 +4.162e-11 +3.136e-10   10     3 |    1   5.000e-01 1.402e-05 |
   230 3.161e-01 8.822e+00 | 1.335e-05    1 desired 9.151e-02    0 +2.244e-11 +7.638e-11   10     3 |    0   1.000e+00 1.335e-05 |
   231 3.161e-01 9.704e+00 | 1.595e-05    1 desired 9.151e-02    0 +1.733e-11 +1.060e-10   10     3 |    0   1.000e+00 1.595e-05 |
   232 3.161e-01 1.067e+01 | 2.191e-05    1 desired 9.151e-02    0 +2.772e-11 +1.938e-10   10     3 |    1   5.000e-01 1.096e-05 |
   233 3.161e-01 8.539e+00 | 1.065e-05    1 desired 9.151e-02    0 +1.283e-11 +4.899e-11   10     3 |    0   1.000e+00 1.065e-05 |
   234 3.161e-01 9.393e+00 | 1.218e-05    1 desired 9.151e-02    0 +7.740e-12 +6.244e-11   10     3 |    0   1.000e+00 1.218e-05 |
   235 3.161e-01 1.033e+01 | 1.532e-05    1 desired 9.151e-02    0 +1.110e-11 +9.583e-11   10     3 |    0   1.000e+00 1.532e-05 |
   236 3.161e-01 1.137e+01 | 2.296e-05    1 desired 9.151e-02    0 +2.633e-11 +2.081e-10   10     3 |    1   5.000e-01 1.148e-05 |
   237 3.161e-01 9.093e+00 | 1.084e-05    1 desired 9.151e-02    0 +1.634e-11 +4.997e-11   10     3 |    0   1.000e+00 1.084e-05 |
   238 3.161e-01 1.000e+01 | 1.370e-05    1 desired 9.151e-02    0 +1.484e-11 +7.750e-11   10     3 |    0   1.000e+00 1.370e-05 |
   239 3.161e-01 1.100e+01 | 2.023e-05    1 desired 9.151e-02    0 +2.816e-11 +1.634e-10   10     3 |    1   5.000e-01 1.011e-05 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   240 3.161e-01 8.802e+00 | 9.055e-06    1 desired 9.151e-02    0 +1.415e-11 +3.516e-11   10     3 |    0   1.000e+00 9.055e-06 |
   241 3.161e-01 9.682e+00 | 1.104e-05    1 desired 9.151e-02    0 +1.077e-11 +5.087e-11   10     3 |    0   1.000e+00 1.104e-05 |
   242 3.161e-01 1.065e+01 | 1.554e-05    1 desired 9.151e-02    0 +1.664e-11 +9.761e-11   10     3 |    1   5.000e-01 7.772e-06 |
   243 3.161e-01 8.520e+00 | 7.104e-06    1 desired 9.151e-02    0 +7.358e-12 +2.183e-11   10     3 |    0   1.000e+00 7.104e-06 |
   244 3.161e-01 9.372e+00 | 8.237e-06    1 desired 9.151e-02    0 +4.408e-12 +2.858e-11   10     3 |    0   1.000e+00 8.237e-06 |
   245 3.161e-01 1.031e+01 | 1.059e-05    1 desired 9.151e-02    0 +6.150e-12 +4.583e-11   10     3 |    0   1.000e+00 1.059e-05 |
   246 3.161e-01 1.134e+01 | 1.623e-05    1 desired 9.151e-02    0 +1.426e-11 +1.041e-10   10     3 |    1   5.000e-01 8.117e-06 |
   247 3.161e-01 9.072e+00 | 7.349e-06    1 desired 9.151e-02    0 +8.684e-12 +2.296e-11   10     3 |    0   1.000e+00 7.349e-06 |
   248 3.161e-01 9.979e+00 | 9.442e-06    1 desired 9.151e-02    0 +7.785e-12 +3.682e-11   10     3 |    0   1.000e+00 9.442e-06 |
   249 3.161e-01 1.098e+01 | 1.418e-05    1 desired 9.151e-02    0 +1.453e-11 +8.035e-11   10     3 |    1   5.000e-01 7.089e-06 |
   250 3.161e-01 8.782e+00 | 6.087e-06    1 desired 9.151e-02    0 +7.220e-12 +1.590e-11   10     3 |    0   1.000e+00 6.087e-06 |
   251 3.161e-01 9.660e+00 | 7.520e-06    1 desired 9.151e-02    0 +5.412e-12 +2.360e-11   10     3 |    0   1.000e+00 7.520e-06 |
   252 3.161e-01 1.063e+01 | 1.074e-05    1 desired 9.151e-02    0 +8.283e-12 +4.664e-11   10     3 |    1   5.000e-01 5.370e-06 |
   253 3.161e-01 8.501e+00 | 4.705e-06    1 desired 9.151e-02    0 +3.626e-12 +9.583e-12   10     3 |    0   1.000e+00 4.705e-06 |
   254 3.161e-01 9.351e+00 | 5.504e-06    1 desired 9.151e-02    0 +2.142e-12 +1.277e-11   10     3 |    0   1.000e+00 5.504e-06 |
   255 3.161e-01 1.029e+01 | 7.170e-06    1 desired 9.151e-02    0 +2.957e-12 +2.102e-11   10     3 |    0   1.000e+00 7.170e-06 |
   256 3.161e-01 1.131e+01 | 1.112e-05    1 desired 9.151e-02    0 +6.799e-12 +4.890e-11   10     3 |    1   5.000e-01 5.562e-06 |
   257 3.161e-01 9.052e+00 | 4.902e-06    1 desired 9.151e-02    0 +4.121e-12 +1.023e-11   10     3 |    0   1.000e+00 4.902e-06 |
   258 3.161e-01 9.957e+00 | 6.356e-06    1 desired 9.151e-02    0 +3.646e-12 +1.669e-11   10     3 |    0   1.000e+00 6.356e-06 |
   259 3.161e-01 1.095e+01 | 9.623e-06    1 desired 9.151e-02    0 +6.745e-12 +3.704e-11   10     3 |    1   5.000e-01 4.812e-06 |
   260 3.161e-01 8.762e+00 | 4.029e-06    1 desired 9.151e-02    0 +3.336e-12 +6.969e-12   10     3 |    0   1.000e+00 4.029e-06 |
   261 3.161e-01 9.638e+00 | 5.008e-06    1 desired 9.151e-02    0 +2.463e-12 +1.047e-11   10     3 |    0   1.000e+00 5.008e-06 |
   262 3.161e-01 1.060e+01 | 7.196e-06    1 desired 9.151e-02    0 +3.744e-12 +2.096e-11   10     3 |    1   5.000e-01 3.598e-06 |
   263 3.161e-01 8.482e+00 | 3.080e-06    1 desired 9.151e-02    0 +1.631e-12 +4.109e-12   10     3 |    0   1.000e+00 3.080e-06 |
   264 3.161e-01 9.330e+00 | 3.616e-06    1 desired 9.151e-02    0 +9.484e-13 +5.513e-12   10     3 |    0   1.000e+00 3.616e-06 |
   265 3.161e-01 1.026e+01 | 4.733e-06    1 desired 9.151e-02    0 +1.300e-12 +9.165e-12   10     3 |    0   1.000e+00 4.733e-06 |
   266 3.161e-01 1.129e+01 | 7.367e-06    1 desired 9.151e-02    0 +2.968e-12 +2.147e-11   10     3 |    1   5.000e-01 3.684e-06 |
   267 3.161e-01 9.031e+00 | 3.206e-06    1 desired 9.151e-02    0 +1.794e-12 +4.376e-12   10     3 |    0   1.000e+00 3.206e-06 |
   268 3.161e-01 9.934e+00 | 4.164e-06    1 desired 9.151e-02    0 +1.565e-12 +7.170e-12   10     3 |    0   1.000e+00 4.164e-06 |
   269 3.161e-01 1.093e+01 | 6.309e-06    1 desired 9.151e-02    0 +2.874e-12 +1.594e-11   10     3 |    1   5.000e-01 3.155e-06 |
   270 3.161e-01 8.742e+00 | 2.617e-06    1 desired 9.151e-02    0 +1.416e-12 +2.941e-12   10     3 |    0   1.000e+00 2.617e-06 |
   271 3.161e-01 9.617e+00 | 3.251e-06    1 desired 9.151e-02    0 +1.030e-12 +4.416e-12   10     3 |    0   1.000e+00 3.251e-06 |
   272 3.161e-01 1.058e+01 | 4.666e-06    1 desired 9.151e-02    0 +1.555e-12 +8.817e-12   10     3 |    1   5.000e-01 2.333e-06 |
   273 3.161e-01 8.463e+00 | 1.989e-06    1 desired 9.151e-02    0 +6.745e-13 +1.714e-12   10     3 |    0   1.000e+00 1.989e-06 |
   274 3.161e-01 9.309e+00 | 2.330e-06    1 desired 9.151e-02    0 +3.858e-13 +2.291e-12   10     3 |    0   1.000e+00 2.330e-06 |
   275 3.161e-01 1.024e+01 | 3.040e-06    1 desired 9.151e-02    0 +5.256e-13 +3.783e-12   10     3 |    0   1.000e+00 3.040e-06 |
   276 3.161e-01 1.126e+01 | 4.712e-06    1 desired 9.151e-02    0 +1.191e-12 +8.789e-12   10     3 |    1   5.000e-01 2.356e-06 |
   277 3.161e-01 9.011e+00 | 2.052e-06    1 desired 9.151e-02    0 +7.183e-13 +1.794e-12   10     3 |    0   1.000e+00 2.052e-06 |
   278 3.161e-01 9.912e+00 | 2.652e-06    1 desired 9.151e-02    0 +6.177e-13 +2.910e-12   10     3 |    0   1.000e+00 2.652e-06 |
   279 3.161e-01 1.090e+01 | 3.993e-06    1 desired 9.151e-02    0 +1.127e-12 +6.389e-12   10     3 |    1   5.000e-01 1.997e-06 |
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
   280 3.161e-01 8.723e+00 | 1.666e-06    1 desired 9.151e-02    0 +5.530e-13 +1.194e-12   10     3 |    0   1.000e+00 1.666e-06 |
   281 3.161e-01 9.595e+00 | 2.057e-06    1 desired 9.151e-02    0 +3.965e-13 +1.769e-12   10     3 |    0   1.000e+00 2.057e-06 |
   282 3.161e-01 1.055e+01 | 2.927e-06    1 desired 9.151e-02    0 +5.941e-13 +3.473e-12   10     3 |    1   5.000e-01 1.464e-06 |
   283 3.161e-01 8.443e+00 | 1.266e-06    1 desired 9.151e-02    0 +2.568e-13 +6.952e-13   10     3 |    0   1.000e+00 1.266e-06 |
   284 3.161e-01 9.288e+00 | 1.473e-06    1 desired 9.151e-02    0 +1.444e-13 +9.165e-13   10     3 |    0   1.000e+00 1.473e-06 |
   285 3.161e-01 1.022e+01 | 1.901e-06    1 desired 9.151e-02    0 +1.956e-13 +1.480e-12   10     3 |    0   1.000e+00 1.901e-06 |
   286 3.161e-01 1.124e+01 | 2.911e-06    1 desired 9.151e-02    0 +4.398e-13 +3.357e-12   10     3 |    1   5.000e-01 1.455e-06 |
   287 3.161e-01 8.991e+00 | 1.287e-06    1 desired 9.151e-02    0 +2.648e-13 +7.066e-13   10     3 |    0   1.000e+00 1.287e-06 |
   288 3.161e-01 9.890e+00 | 1.644e-06    1 desired 9.151e-02    0 +2.243e-13 +1.119e-12   10     3 |    0   1.000e+00 1.644e-06 |
   289 3.161e-01 1.088e+01 | 2.442e-06    1 desired 9.151e-02    0 +4.067e-13 +2.391e-12   10     3 |    1   5.000e-01 1.221e-06 |
   290 3.161e-01 8.703e+00 | 1.043e-06    1 desired 9.151e-02    0 +1.987e-13 +4.676e-13   10     3 |    0   1.000e+00 1.043e-06 |
   291 3.161e-01 9.573e+00 | 1.271e-06    1 desired 9.151e-02    0 +1.405e-13 +6.756e-13   10     3 |    0   1.000e+00 1.271e-06 |
   292 3.161e-01 1.053e+01 | 1.779e-06    1 desired 9.151e-02    0 +2.088e-13 +1.284e-12   10     3 |    1   5.000e-01 8.897e-07 |
   293 3.161e-01 8.424e+00 | 7.972e-07    1 desired 9.151e-02    0 +8.998e-14 +2.757e-13   10     3 |    0   1.000e+00 7.972e-07 |
   294 3.161e-01 9.267e+00 | 9.167e-07    1 desired 9.151e-02    0 +4.968e-14 +3.551e-13   10     3 |    0   1.000e+00 9.167e-07 |
   295 3.161e-01 1.019e+01 | 1.160e-06    1 desired 9.151e-02    0 +6.703e-14 +5.521e-13   10     3 |    0   1.000e+00 1.160e-06 |
   296 3.161e-01 1.121e+01 | 1.740e-06    1 desired 9.151e-02    0 +1.494e-13 +1.200e-12   10     3 |    1   5.000e-01 8.699e-07 |
   297 3.161e-01 8.970e+00 | 7.945e-07    1 desired 9.151e-02    0 +8.982e-14 +2.692e-13   10     3 |    0   1.000e+00 7.945e-07 |
   298 3.161e-01 9.867e+00 | 9.950e-07    1 desired 9.151e-02    0 +7.488e-14 +4.104e-13   10     3 |    0   1.000e+00 9.950e-07 |
   299 3.161e-01 1.085e+01 | 1.446e-06    1 desired 9.151e-02    0 +1.351e-13 +8.392e-13   10     3 |    1   5.000e-01 7.230e-07 |
   300 3.161e-01 8.683e+00 | 6.439e-07    1 desired 9.151e-02    0 +6.575e-14 +1.785e-13   10     3 |    0   1.000e+00 6.439e-07 |
   301 3.161e-01 9.552e+00 | 7.702e-07    1 desired 9.151e-02    0 +4.591e-14 +2.484e-13   10     3 |    0   1.000e+00 7.702e-07 |
   302 3.161e-01 1.051e+01 | 1.052e-06    1 desired 9.151e-02    0 +6.753e-14 +4.491e-13   10     3 |    1   5.000e-01 5.259e-07 |
   303 3.161e-01 8.405e+00 | 4.985e-07    1 desired 9.151e-02    0 +2.898e-14 +1.079e-13   10     3 |    0   1.000e+00 4.985e-07 |
   304 3.161e-01 9.246e+00 | 5.646e-07    1 desired 9.151e-02    0 +1.571e-14 +1.348e-13   10     3 |    0   1.000e+00 5.646e-07 |
   305 3.161e-01 1.017e+01 | 6.957e-07    1 desired 9.151e-02    0 +2.121e-14 +1.987e-13   10     3 |    0   1.000e+00 6.957e-07 |
   306 3.161e-01 1.119e+01 | 1.011e-06    1 desired 9.151e-02    0 +4.668e-14 +4.053e-13   10     3 |    1   5.000e-01 5.053e-07 |
   307 3.161e-01 8.950e+00 | 4.854e-07    1 desired 9.151e-02    0 +2.801e-14 +1.006e-13   10     3 |    0   1.000e+00 4.854e-07 |
   308 3.161e-01 9.845e+00 | 5.924e-07    1 desired 9.151e-02    0 +2.298e-14 +1.455e-13   10     3 |    0   1.000e+00 5.924e-07 |
   309 3.161e-01 1.083e+01 | 8.332e-07    1 desired 9.151e-02    0 +4.130e-14 +2.788e-13   10     3 |    1   5.000e-01 4.166e-07 |
   310 3.161e-01 8.664e+00 | 3.952e-07    1 desired 9.151e-02    0 +2.001e-14 +6.726e-14   10     3 |
==============================
Exit: Optimal Solution Found

Final Results
==============================
Iterations:.................................................................310
CPU seconds:................................................................0.7184
# zero groups:..............................................................10
Objective function:.........................................................3.161381e-01
Optimality error:...........................................................9.840323e-07
Function evaluations:.......................................................495
Gradient evaluations:.......................................................311

================================================================================
       Inexact Proximal Gradient Type Method   (version:0.1 (2021-09-17))  
================================================================================
Problem Summary: Excuted at 2021-10-1 21:44
Dataset:.......................................mushrooms
Data Size:......................................n=8124, p=112
Loss Function:..................................Logistic
Regularizer:....................................Overlapping Group L1
Penalty Parameter:..............................lambda=0.0095
Number of groups:..............................13

Algorithm Parameters:
Termination Conditions: accuracy: 1e-06 | optim scaled: False | time limits:3600.0 | iteration limits:100000
Inexact Strategy: yd: gamma:1.000e-01
Lineserch Parameters: eta:1e-05 | xi:0.5 | beta:1.1
Proximal Stepsize update: heuristic
****************************************************************************************************
 Iters.   Obj.    alphak   |  aoptim   its.   Flag  Stepsize  baks    Gap       tarGap    #pz  #pnz | baks    stepsize  |dtaken| |
     0 6.931e-01 1.000e+00 | 4.643e-01    1 desired 1.000e+00    0 +4.427e-04 +4.574e-02    0    13 |    0   1.000e+00 4.643e-01 |
     1 5.276e-01 1.100e+00 | 3.124e-01    1 desired 1.000e+00    0 +8.955e-04 +2.326e-02    0    13 |    0   1.000e+00 3.124e-01 |
     2 4.603e-01 1.210e+00 | 2.387e-01    1 desired 1.000e+00    0 +4.675e-04 +1.505e-02    0    13 |    0   1.000e+00 2.387e-01 |
     3 4.270e-01 1.331e+00 | 2.065e-01    1 desired 1.000e+00    0 +3.390e-03 +1.233e-02    0    13 |    0   1.000e+00 2.065e-01 |
     4 4.078e-01 1.464e+00 | 1.871e-01    1 desired 1.000e+00    0 +8.395e-04 +1.095e-02    0    13 |    0   1.000e+00 1.871e-01 |
     5 3.930e-01 1.611e+00 | 1.806e-01    1 desired 1.000e+00    0 +6.732e-03 +1.095e-02    0    13 |    0   1.000e+00 1.806e-01 |
     6 3.847e-01 1.772e+00 | 1.656e-01    1 desired 1.000e+00    0 +1.616e-03 +9.793e-03    0    13 |    0   1.000e+00 1.656e-01 |
     7 3.742e-01 1.949e+00 | 1.631e-01    2 desired 1.100e+00    0 +9.640e-03 +1.002e-02    0    13 |    0   1.000e+00 1.631e-01 |
     8 3.738e-01 2.144e+00 | 2.594e-01    1 desired 1.100e+00    0 +2.003e-02 +2.657e-02    0    13 |    0   1.000e+00 2.594e-01 |
     9 3.715e-01 2.358e+00 | 2.674e-01    1 desired 1.100e+00    0 +7.638e-03 +2.940e-02    0    13 |    1   5.000e-01 1.337e-01 |
    10 3.623e-01 1.886e+00 | 1.358e-01    4 desired 6.655e-01    1 +5.535e-03 +6.825e-03    0    13 |    0   1.000e+00 1.358e-01 |
    11 3.597e-01 2.075e+00 | 1.142e-01    2 desired 3.660e-01    1 +3.764e-03 +5.071e-03    0    13 |    0   1.000e+00 1.142e-01 |
    12 3.566e-01 2.282e+00 | 1.320e-01    1 desired 3.660e-01    0 +3.360e-03 +7.069e-03    0    13 |    0   1.000e+00 1.320e-01 |
    13 3.525e-01 2.511e+00 | 1.671e-01    1 desired 3.660e-01    0 +1.050e-02 +1.175e-02    0    13 |    1   5.000e-01 8.354e-02 |
    14 3.500e-01 2.009e+00 | 7.939e-02    3 desired 4.429e-01    0 +2.106e-03 +2.413e-03    0    13 |    0   1.000e+00 7.939e-02 |
